Name,Sequence,Period,Year,Month,Type,Price
Sunset Hill,236,2015-11,2015,11,SFH,711600
Sunset Hill,237,2015-12,2015,12,SFH,725000
Sunset Hill,238,2016-01,2016,1,SFH,736100
Sunset Hill,239,2016-02,2016,2,SFH,744200
Sunset Hill,240,2016-03,2016,3,SFH,754200
Sunset Hill,241,2016-04,2016,4,SFH,765800
Sunset Hill,242,2016-05,2016,5,SFH,774600
Sunset Hill,243,2016-06,2016,6,SFH,774100
Sunset Hill,244,2016-07,2016,7,SFH,770100
Sunset Hill,245,2016-08,2016,8,SFH,775800
Sunset Hill,246,2016-09,2016,9,SFH,791100
Sunset Hill,247,2016-10,2016,10,SFH,799000
Sunset Hill,248,2016-11,2016,11,SFH,799500
Sunset Hill,249,2016-12,2016,12,SFH,801100
Sunset Hill,250,2017-01,2017,1,SFH,803600
Sunset Hill,251,2017-02,2017,2,SFH,806500
Sunset Hill,252,2017-03,2017,3,SFH,810000
Junction,1,1996-04,1996,4,SFH,162400
Junction,2,1996-05,1996,5,SFH,161400
Junction,3,1996-06,1996,6,SFH,160300
Junction,4,1996-07,1996,7,SFH,159600
Junction,5,1996-08,1996,8,SFH,160100
Junction,6,1996-09,1996,9,SFH,161200
Junction,7,1996-10,1996,10,SFH,162300
Junction,8,1996-11,1996,11,SFH,163300
Junction,9,1996-12,1996,12,SFH,164800
Junction,10,1997-01,1997,1,SFH,167000
Junction,11,1997-02,1997,2,SFH,169200
Junction,12,1997-03,1997,3,SFH,170700
Junction,13,1997-04,1997,4,SFH,172300
Junction,14,1997-05,1997,5,SFH,174100
Junction,15,1997-06,1997,6,SFH,175600
Junction,16,1997-07,1997,7,SFH,176800
Junction,17,1997-08,1997,8,SFH,178400
Junction,18,1997-09,1997,9,SFH,179700
Junction,19,1997-10,1997,10,SFH,180600
Junction,20,1997-11,1997,11,SFH,181800
Junction,21,1997-12,1997,12,SFH,184100
Junction,22,1998-01,1998,1,SFH,186200
Junction,23,1998-02,1998,2,SFH,187600
Junction,24,1998-03,1998,3,SFH,190400
Junction,25,1998-04,1998,4,SFH,194200
Junction,26,1998-05,1998,5,SFH,197800
Junction,27,1998-06,1998,6,SFH,201700
Junction,28,1998-07,1998,7,SFH,205300
Junction,29,1998-08,1998,8,SFH,207200
Junction,30,1998-09,1998,9,SFH,208900
Junction,31,1998-10,1998,10,SFH,210100
Junction,32,1998-11,1998,11,SFH,210900
Junction,33,1998-12,1998,12,SFH,212000
Junction,34,1999-01,1999,1,SFH,213900
Junction,35,1999-02,1999,2,SFH,216200
Junction,36,1999-03,1999,3,SFH,219800
Junction,37,1999-04,1999,4,SFH,224100
Junction,38,1999-05,1999,5,SFH,227600
Junction,39,1999-06,1999,6,SFH,229900
Junction,40,1999-07,1999,7,SFH,231000
Junction,41,1999-08,1999,8,SFH,232000
Junction,42,1999-09,1999,9,SFH,234200
Junction,43,1999-10,1999,10,SFH,237500
Junction,44,1999-11,1999,11,SFH,240500
Junction,45,1999-12,1999,12,SFH,243500
Junction,46,2000-01,2000,1,SFH,246900
Junction,47,2000-02,2000,2,SFH,250500
Junction,48,2000-03,2000,3,SFH,252700
Junction,49,2000-04,2000,4,SFH,254800
Junction,50,2000-05,2000,5,SFH,258000
Junction,51,2000-06,2000,6,SFH,261200
Junction,52,2000-07,2000,7,SFH,263200
Junction,53,2000-08,2000,8,SFH,265300
Junction,54,2000-09,2000,9,SFH,267500
Junction,55,2000-10,2000,10,SFH,268600
Junction,56,2000-11,2000,11,SFH,268500
Junction,57,2000-12,2000,12,SFH,268200
Junction,58,2001-01,2001,1,SFH,268500
Junction,59,2001-02,2001,2,SFH,268900
Junction,60,2001-03,2001,3,SFH,269400
Junction,61,2001-04,2001,4,SFH,268800
Junction,62,2001-05,2001,5,SFH,268200
Junction,63,2001-06,2001,6,SFH,268800
Junction,64,2001-07,2001,7,SFH,271100
Junction,65,2001-08,2001,8,SFH,273500
Junction,66,2001-09,2001,9,SFH,275600
Junction,67,2001-10,2001,10,SFH,278000
Junction,68,2001-11,2001,11,SFH,280500
Junction,69,2001-12,2001,12,SFH,281500
Junction,70,2002-01,2002,1,SFH,281100
Junction,71,2002-02,2002,2,SFH,280100
Junction,72,2002-03,2002,3,SFH,279600
Junction,73,2002-04,2002,4,SFH,280400
Junction,74,2002-05,2002,5,SFH,281300
Junction,75,2002-06,2002,6,SFH,283200
Junction,76,2002-07,2002,7,SFH,286300
Junction,77,2002-08,2002,8,SFH,288900
Junction,78,2002-09,2002,9,SFH,291300
Junction,79,2002-10,2002,10,SFH,295600
Junction,80,2002-11,2002,11,SFH,300000
Junction,81,2002-12,2002,12,SFH,302200
Junction,82,2003-01,2003,1,SFH,303300
Junction,83,2003-02,2003,2,SFH,305200
Junction,84,2003-03,2003,3,SFH,306900
Junction,85,2003-04,2003,4,SFH,307200
Junction,86,2003-05,2003,5,SFH,307400
Junction,87,2003-06,2003,6,SFH,308800
Junction,88,2003-07,2003,7,SFH,310000
Junction,89,2003-08,2003,8,SFH,309800
Junction,90,2003-09,2003,9,SFH,309000
Junction,91,2003-10,2003,10,SFH,309100
Junction,92,2003-11,2003,11,SFH,311500
Junction,93,2003-12,2003,12,SFH,315400
Junction,94,2004-01,2004,1,SFH,319400
Junction,95,2004-02,2004,2,SFH,323900
Junction,96,2004-03,2004,3,SFH,328900
Junction,97,2004-04,2004,4,SFH,333700
Junction,98,2004-05,2004,5,SFH,338300
Junction,99,2004-06,2004,6,SFH,342000
Junction,100,2004-07,2004,7,SFH,345000
Junction,101,2004-08,2004,8,SFH,348500
Junction,102,2004-09,2004,9,SFH,351900
Junction,103,2004-10,2004,10,SFH,354200
Junction,104,2004-11,2004,11,SFH,356800
Junction,105,2004-12,2004,12,SFH,360700
Junction,106,2005-01,2005,1,SFH,365800
Junction,107,2005-02,2005,2,SFH,371600
Junction,108,2005-03,2005,3,SFH,378000
Junction,109,2005-04,2005,4,SFH,384400
Junction,110,2005-05,2005,5,SFH,389900
Junction,111,2005-06,2005,6,SFH,395500
Junction,112,2005-07,2005,7,SFH,401400
Junction,113,2005-08,2005,8,SFH,407400
Junction,114,2005-09,2005,9,SFH,411000
Junction,115,2005-10,2005,10,SFH,412500
Junction,116,2005-11,2005,11,SFH,414500
Junction,117,2005-12,2005,12,SFH,418300
Junction,118,2006-01,2006,1,SFH,423300
Junction,119,2006-02,2006,2,SFH,426900
Junction,120,2006-03,2006,3,SFH,430100
Junction,121,2006-04,2006,4,SFH,434700
Junction,122,2006-05,2006,5,SFH,440500
Junction,123,2006-06,2006,6,SFH,444400
Junction,124,2006-07,2006,7,SFH,447000
Junction,125,2006-08,2006,8,SFH,449600
Junction,126,2006-09,2006,9,SFH,453800
Junction,127,2006-10,2006,10,SFH,459500
Junction,128,2006-11,2006,11,SFH,465200
Junction,129,2006-12,2006,12,SFH,469200
Junction,130,2007-01,2007,1,SFH,472300
Junction,131,2007-02,2007,2,SFH,475200
Junction,132,2007-03,2007,3,SFH,476900
Junction,133,2007-04,2007,4,SFH,477600
Junction,134,2007-05,2007,5,SFH,480100
Junction,135,2007-06,2007,6,SFH,484600
Junction,136,2007-07,2007,7,SFH,489300
Junction,137,2007-08,2007,8,SFH,493800
Junction,138,2007-09,2007,9,SFH,496200
Junction,139,2007-10,2007,10,SFH,496700
Junction,140,2007-11,2007,11,SFH,496300
Junction,141,2007-12,2007,12,SFH,495600
Junction,142,2008-01,2008,1,SFH,493300
Junction,143,2008-02,2008,2,SFH,487800
Junction,144,2008-03,2008,3,SFH,481700
Junction,145,2008-04,2008,4,SFH,478200
Junction,146,2008-05,2008,5,SFH,473200
Junction,147,2008-06,2008,6,SFH,461800
Junction,148,2008-07,2008,7,SFH,452100
Junction,149,2008-08,2008,8,SFH,447100
Junction,150,2008-09,2008,9,SFH,444700
Junction,151,2008-10,2008,10,SFH,441100
Junction,152,2008-11,2008,11,SFH,435400
Junction,153,2008-12,2008,12,SFH,428100
Junction,154,2009-01,2009,1,SFH,421900
Junction,155,2009-02,2009,2,SFH,417200
Junction,156,2009-03,2009,3,SFH,412000
Junction,157,2009-04,2009,4,SFH,405700
Junction,158,2009-05,2009,5,SFH,400800
Junction,159,2009-06,2009,6,SFH,398700
Junction,160,2009-07,2009,7,SFH,396600
Junction,161,2009-08,2009,8,SFH,394200
Junction,162,2009-09,2009,9,SFH,393800
Junction,163,2009-10,2009,10,SFH,395100
Junction,164,2009-11,2009,11,SFH,397400
Junction,165,2009-12,2009,12,SFH,401000
Junction,166,2010-01,2010,1,SFH,402100
Junction,167,2010-02,2010,2,SFH,399100
Junction,168,2010-03,2010,3,SFH,395700
Junction,169,2010-04,2010,4,SFH,393900
Junction,170,2010-05,2010,5,SFH,393400
Junction,171,2010-06,2010,6,SFH,394300
Junction,172,2010-07,2010,7,SFH,394000
Junction,173,2010-08,2010,8,SFH,390700
Junction,174,2010-09,2010,9,SFH,387800
Junction,175,2010-10,2010,10,SFH,387700
Junction,176,2010-11,2010,11,SFH,387700
Junction,177,2010-12,2010,12,SFH,385200
Junction,178,2011-01,2011,1,SFH,383600
Junction,179,2011-02,2011,2,SFH,383800
Junction,180,2011-03,2011,3,SFH,384000
Junction,181,2011-04,2011,4,SFH,383500
Junction,182,2011-05,2011,5,SFH,380100
Junction,183,2011-06,2011,6,SFH,376500
Junction,184,2011-07,2011,7,SFH,375800
Junction,185,2011-08,2011,8,SFH,377700
Junction,186,2011-09,2011,9,SFH,376500
Junction,187,2011-10,2011,10,SFH,371800
Junction,188,2011-11,2011,11,SFH,368400
Junction,189,2011-12,2011,12,SFH,367300
Junction,190,2012-01,2012,1,SFH,368300
Junction,191,2012-02,2012,2,SFH,372300
Junction,192,2012-03,2012,3,SFH,378100
Junction,193,2012-04,2012,4,SFH,381500
Junction,194,2012-05,2012,5,SFH,384200
Junction,195,2012-06,2012,6,SFH,387400
Junction,196,2012-07,2012,7,SFH,391200
Junction,197,2012-08,2012,8,SFH,395600
Junction,198,2012-09,2012,9,SFH,401300
Junction,199,2012-10,2012,10,SFH,406900
Junction,200,2012-11,2012,11,SFH,411200
Junction,201,2012-12,2012,12,SFH,415400
Junction,202,2013-01,2013,1,SFH,419100
Junction,203,2013-02,2013,2,SFH,421500
Junction,204,2013-03,2013,3,SFH,423000
Junction,205,2013-04,2013,4,SFH,425700
Junction,206,2013-05,2013,5,SFH,429900
Junction,207,2013-06,2013,6,SFH,433200
Junction,208,2013-07,2013,7,SFH,434800
Junction,209,2013-08,2013,8,SFH,435100
Junction,210,2013-09,2013,9,SFH,435700
Junction,211,2013-10,2013,10,SFH,437500
Junction,212,2013-11,2013,11,SFH,439600
Junction,213,2013-12,2013,12,SFH,442200
Junction,214,2014-01,2014,1,SFH,445300
Junction,215,2014-02,2014,2,SFH,448000
Junction,216,2014-03,2014,3,SFH,449500
Junction,217,2014-04,2014,4,SFH,452400
Junction,218,2014-05,2014,5,SFH,457500
Junction,219,2014-06,2014,6,SFH,464200
Junction,220,2014-07,2014,7,SFH,469400
Junction,221,2014-08,2014,8,SFH,474000
Junction,222,2014-09,2014,9,SFH,478800
Junction,223,2014-10,2014,10,SFH,480900
Junction,224,2014-11,2014,11,SFH,481600
Junction,225,2014-12,2014,12,SFH,483800
Junction,226,2015-01,2015,1,SFH,489700
Junction,227,2015-02,2015,2,SFH,500300
Junction,228,2015-03,2015,3,SFH,512800
Junction,229,2015-04,2015,4,SFH,522300
Junction,230,2015-05,2015,5,SFH,530700
Junction,231,2015-06,2015,6,SFH,538500
Junction,232,2015-07,2015,7,SFH,545100
Junction,233,2015-08,2015,8,SFH,549200
Junction,234,2015-09,2015,9,SFH,552200
Junction,235,2015-10,2015,10,SFH,555200
Junction,236,2015-11,2015,11,SFH,559500
Junction,237,2015-12,2015,12,SFH,564200
Junction,238,2016-01,2016,1,SFH,568800
Junction,239,2016-02,2016,2,SFH,576000
Junction,240,2016-03,2016,3,SFH,589200
Junction,241,2016-04,2016,4,SFH,604900
Junction,242,2016-05,2016,5,SFH,615500
Junction,243,2016-06,2016,6,SFH,622100
Junction,244,2016-07,2016,7,SFH,625700
Junction,245,2016-08,2016,8,SFH,628700
Junction,246,2016-09,2016,9,SFH,632900
Junction,247,2016-10,2016,10,SFH,639900
Junction,248,2016-11,2016,11,SFH,647400
Junction,249,2016-12,2016,12,SFH,655800
Junction,250,2017-01,2017,1,SFH,660900
Junction,251,2017-02,2017,2,SFH,666400
Junction,252,2017-03,2017,3,SFH,673000
Pinehurst,1,1996-04,1996,4,SFH,154800
Pinehurst,2,1996-05,1996,5,SFH,155300
Pinehurst,3,1996-06,1996,6,SFH,155300
Pinehurst,4,1996-07,1996,7,SFH,155100
Pinehurst,5,1996-08,1996,8,SFH,154900
Pinehurst,6,1996-09,1996,9,SFH,154900
Pinehurst,7,1996-10,1996,10,SFH,155200
Pinehurst,8,1996-11,1996,11,SFH,155300
Pinehurst,9,1996-12,1996,12,SFH,156100
Pinehurst,10,1997-01,1997,1,SFH,158100
Pinehurst,11,1997-02,1997,2,SFH,159600
Pinehurst,12,1997-03,1997,3,SFH,160200
Pinehurst,13,1997-04,1997,4,SFH,160500
Pinehurst,14,1997-05,1997,5,SFH,161300
Pinehurst,15,1997-06,1997,6,SFH,162300
Pinehurst,16,1997-07,1997,7,SFH,163300
Pinehurst,17,1997-08,1997,8,SFH,164600
Pinehurst,18,1997-09,1997,9,SFH,166700
Pinehurst,19,1997-10,1997,10,SFH,168500
Pinehurst,20,1997-11,1997,11,SFH,170400
Pinehurst,21,1997-12,1997,12,SFH,172100
Pinehurst,22,1998-01,1998,1,SFH,173600
Pinehurst,23,1998-02,1998,2,SFH,175000
Pinehurst,24,1998-03,1998,3,SFH,176600
Pinehurst,25,1998-04,1998,4,SFH,178600
Pinehurst,26,1998-05,1998,5,SFH,182300
Pinehurst,27,1998-06,1998,6,SFH,186700
Pinehurst,28,1998-07,1998,7,SFH,190000
Pinehurst,29,1998-08,1998,8,SFH,192000
Pinehurst,30,1998-09,1998,9,SFH,193800
Pinehurst,31,1998-10,1998,10,SFH,195200
Pinehurst,32,1998-11,1998,11,SFH,196200
Pinehurst,33,1998-12,1998,12,SFH,197600
Pinehurst,34,1999-01,1999,1,SFH,200000
Pinehurst,35,1999-02,1999,2,SFH,202800
Pinehurst,36,1999-03,1999,3,SFH,205600
Pinehurst,37,1999-04,1999,4,SFH,207500
Pinehurst,38,1999-05,1999,5,SFH,208300
Pinehurst,39,1999-06,1999,6,SFH,208700
Pinehurst,40,1999-07,1999,7,SFH,209800
Pinehurst,41,1999-08,1999,8,SFH,211900
Pinehurst,42,1999-09,1999,9,SFH,214600
Pinehurst,43,1999-10,1999,10,SFH,217300
Pinehurst,44,1999-11,1999,11,SFH,219700
Pinehurst,45,1999-12,1999,12,SFH,221800
Pinehurst,46,2000-01,2000,1,SFH,224200
Pinehurst,47,2000-02,2000,2,SFH,227100
Pinehurst,48,2000-03,2000,3,SFH,229000
Pinehurst,49,2000-04,2000,4,SFH,230300
Pinehurst,50,2000-05,2000,5,SFH,231600
Pinehurst,51,2000-06,2000,6,SFH,233100
Pinehurst,52,2000-07,2000,7,SFH,233700
Pinehurst,53,2000-08,2000,8,SFH,234000
Pinehurst,54,2000-09,2000,9,SFH,233900
Pinehurst,55,2000-10,2000,10,SFH,234500
Pinehurst,56,2000-11,2000,11,SFH,235000
Pinehurst,57,2000-12,2000,12,SFH,235300
Pinehurst,58,2001-01,2001,1,SFH,235900
Pinehurst,59,2001-02,2001,2,SFH,237600
Pinehurst,60,2001-03,2001,3,SFH,239700
Pinehurst,61,2001-04,2001,4,SFH,241700
Pinehurst,62,2001-05,2001,5,SFH,242600
Pinehurst,63,2001-06,2001,6,SFH,243500
Pinehurst,64,2001-07,2001,7,SFH,245500
Pinehurst,65,2001-08,2001,8,SFH,247300
Pinehurst,66,2001-09,2001,9,SFH,247500
Pinehurst,67,2001-10,2001,10,SFH,247700
Pinehurst,68,2001-11,2001,11,SFH,249500
Pinehurst,69,2001-12,2001,12,SFH,252000
